SampleNo,Tx,Ty,Tz,Q11,Q12,Q21,Q22
180.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
181.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
182.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
183.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
184.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
185.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
186.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
187.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
188.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
189.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
190.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
191.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
192.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
193.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
194.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
195.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
196.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
197.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
198.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
199.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
200.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
201.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
202.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
203.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
204.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
205.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
206.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
207.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
208.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
209.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
210.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
211.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
212.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
213.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
214.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
215.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
216.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
217.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
218.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
219.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
220.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
221.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
222.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
223.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
224.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
225.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
226.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
227.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
228.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
229.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
230.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
231.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
232.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
233.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
234.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
235.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
236.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
237.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
238.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
239.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
240.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
241.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
242.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
243.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
244.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
245.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
246.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
247.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
248.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
249.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
250.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
251.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
252.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
253.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
254.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
255.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
256.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
257.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
258.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
259.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
260.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
261.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
262.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
263.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
264.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
265.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
266.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
267.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
268.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
269.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
270.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
271.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
272.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
273.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
274.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
275.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
276.0,2.422,0.8,0.78,0.7171539204983457,0.0,0.0,0.6969148113750004
