SampleNo,Tx,Ty,Tz,Q11,Q12,Q21,Q22
64.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
65.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
66.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
67.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
68.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
69.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
70.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
71.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
72.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
73.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
74.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
75.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
76.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
77.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
78.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
79.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
80.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
81.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
82.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
83.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
84.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
85.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
86.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
87.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
88.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
89.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
90.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
91.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
92.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
93.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
94.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
95.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
96.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
97.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
98.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
99.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
100.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
101.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
102.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
103.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
104.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
105.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
106.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
107.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
108.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
109.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
110.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
111.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
112.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
113.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
114.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
115.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
116.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
117.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
118.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
119.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
120.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
121.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
122.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
123.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
124.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
125.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
126.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
127.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
128.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
129.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
130.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
131.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
132.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
133.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
134.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
135.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
136.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
137.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
138.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
139.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
140.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
141.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
142.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
143.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
144.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
145.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
146.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
147.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
148.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
149.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
150.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
151.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
152.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
153.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
154.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
155.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
156.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
157.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
158.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
159.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
160.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
161.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
162.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
163.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
164.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
165.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
166.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
167.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
168.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
169.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
170.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
171.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
172.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
173.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
174.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
175.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
176.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
177.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
178.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
179.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
180.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
181.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
182.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
183.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
184.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
185.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
186.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
187.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
188.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
189.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
190.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
191.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
192.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
193.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
194.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
195.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
196.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
197.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
198.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
199.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
200.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
201.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
202.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
203.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
204.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
205.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
206.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
207.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
208.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
209.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
210.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
211.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
212.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
213.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
214.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
215.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
216.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
217.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
218.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
219.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
220.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
221.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
222.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
223.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
224.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
225.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
226.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
227.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
228.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
229.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
230.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
231.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
232.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
233.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
234.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
235.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
236.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
237.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
238.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
239.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
240.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
241.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
242.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
243.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
244.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
245.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
246.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
247.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
248.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
249.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
250.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
251.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
252.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
253.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
254.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
255.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
256.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
257.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
258.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
259.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
260.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
261.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
262.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
263.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
264.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
265.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
266.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
267.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
268.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
269.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
270.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
271.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
272.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
273.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
274.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
275.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
276.0,2.422,-0.8,0.77,0.7010337393110511,0.0,0.0,-0.7131281065471795
