SampleNo,Tx,Ty,Tz,Q11,Q12,Q21,Q22
47.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
48.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
49.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
50.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
51.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
52.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
53.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
54.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
55.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
56.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
57.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
58.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
59.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
60.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
61.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
62.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
63.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
64.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
65.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
66.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
67.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
68.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
69.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
70.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
71.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
72.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
73.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
74.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
75.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
76.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
77.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
78.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
79.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
80.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
81.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
82.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
83.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
84.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
85.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
86.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
87.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
88.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
89.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
90.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
91.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
92.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
93.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
94.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
95.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
96.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
97.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
98.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
99.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
100.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
101.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
102.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
103.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
104.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
105.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
106.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
107.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
108.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
109.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
110.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
111.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
112.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
113.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
114.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
115.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
116.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
117.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
118.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
119.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
120.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
121.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
122.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
123.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
124.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
125.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
126.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
127.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
128.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
129.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
130.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
131.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
132.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
133.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
134.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
135.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
136.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
137.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
138.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
139.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
140.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
141.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
142.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
143.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
144.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
145.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
146.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
147.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
148.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
149.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
150.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
151.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
152.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
153.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
154.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
155.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
156.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
157.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
158.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
159.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
160.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
161.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
162.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
163.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
164.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
165.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
166.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
167.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
168.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
169.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
170.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
171.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
172.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
173.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
174.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
175.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
176.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
177.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
178.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
179.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
180.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
181.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
182.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
183.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
184.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
185.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
186.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
187.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
188.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
189.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
190.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
191.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
192.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
193.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
194.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
195.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
196.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
197.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
198.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
199.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
200.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
201.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
202.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
203.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
204.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
205.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
206.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
207.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
208.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
209.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
210.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
211.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
212.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
213.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
214.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
215.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
216.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
217.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
218.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
219.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
220.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
221.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
222.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
223.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
224.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
225.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
226.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
227.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
228.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
229.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
230.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
231.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
232.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
233.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
234.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
235.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
236.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
237.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
238.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
239.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
240.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
241.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
242.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
243.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
244.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
245.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
246.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
247.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
248.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
249.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
250.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
251.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
252.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
253.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
254.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
255.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
256.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
257.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
258.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
259.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
260.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
261.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
262.0,-0.562,-0.618,0.53,0.04361938736533623,0.0,0.0,-0.9990482215818578
