SampleNo,Tx,Ty,Tz,Q11,Q12,Q21,Q22
32.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
33.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
34.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
35.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
36.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
37.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
38.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
39.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
40.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
41.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
42.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
43.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
44.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
45.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
46.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
47.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
48.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
49.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
50.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
51.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
52.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
53.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
54.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
55.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
56.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
57.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
58.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
59.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
60.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
61.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
62.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
63.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
64.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
65.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
66.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
67.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
68.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
69.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
70.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
71.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
72.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
73.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
74.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
75.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
76.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
77.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
78.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
79.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
80.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
81.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
82.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
83.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
84.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
85.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
86.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
87.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
88.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
89.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
90.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
91.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
92.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
93.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
94.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
95.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
96.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
97.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
98.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
99.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
100.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
101.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
102.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
103.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
104.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
105.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
106.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
107.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
108.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
109.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
110.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
111.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
112.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
113.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
114.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
115.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
116.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
117.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
118.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
119.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
120.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
121.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
122.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
123.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
124.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
125.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
126.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
127.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
128.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
129.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
130.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
131.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
132.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
133.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
134.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
135.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
136.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
137.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
138.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
139.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
140.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
141.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
142.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
143.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
144.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
145.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
146.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
147.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
148.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
149.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
150.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
151.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
152.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
153.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
154.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
155.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
156.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
157.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
158.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
159.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
160.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
161.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
162.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
163.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
164.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
165.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
166.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
167.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
168.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
169.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
170.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
171.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
172.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
173.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
174.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
175.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
176.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
177.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
178.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
179.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
180.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
181.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
182.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
183.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
184.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
185.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
186.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
187.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
188.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
189.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
190.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
191.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
192.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
193.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
194.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
195.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
196.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
197.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
198.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
199.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
200.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
201.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
202.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
203.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
204.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
205.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
206.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
207.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
208.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
209.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
210.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
211.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
212.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
213.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
214.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
215.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
216.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
217.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
218.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
219.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
220.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
221.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
222.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
223.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
224.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
225.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
226.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
227.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
228.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
229.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
230.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
231.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
232.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
233.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
234.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
235.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
236.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
237.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
238.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
239.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
240.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
241.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
242.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
243.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
244.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
245.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
246.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
247.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
248.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
249.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
250.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
251.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
252.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
253.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
254.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
255.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
256.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
257.0,-0.562,0.628,0.53,0.04876260733128922,0.0,0.0,0.9988103964848657
